rowcode	rnum
11495	278050
11496	38470
11497	426949
11498	469702
11499	988411
11500	920129
11501	699918
11502	704142
11503	343067
11504	691916
11505	686830
11506	426099
11507	975579
11508	169523
11509	731148
11510	89189
11511	569793
11512	860518
11513	372214
11514	631170
11515	177942
11516	167572
11517	191726
11518	373806
11519	444313
11520	436646
11521	914607
11522	40788
11523	333002
11524	726864
11525	509552
11526	625095
11527	773008
11528	797408
11529	738735
11530	636238
11531	988638
11532	504517
11533	255962
11534	485907
11535	590686
11536	384754
11537	126453
11538	498200
11539	627027
11540	170364
11541	736735
11542	741121
11543	103420
11544	944477
11545	963230
11546	957542
11547	120199
11548	99616
11549	789018
11550	703108
11551	422481
11552	575593
11553	485376
11554	273927
11555	370803
11556	984318
11557	857270
11558	985833
11559	711789
11560	395664
11561	374792
11562	33211
11563	39622
11564	495889
11565	581634
11566	153826
11567	836686
11568	476602
11569	759208
11570	429859
11571	498535
11572	794795
11573	361121
11574	744862
11575	226613
11576	22285
11577	427035
11578	57499
11579	47654
11580	332454
11581	157227
11582	537718
11583	533356
11584	444654
11585	109257
11586	129455
11587	383956
11588	243250
11589	556503
11590	630742
11591	90265
11592	251047
11593	426114
11594	450811
11595	324596
11596	944012
11597	26887
11598	345440
11599	956992
11600	655762
11601	951106
11602	627769
11603	963131
11604	905895
11605	468507
11606	746911
11607	574896
11608	106558
11609	353020
11610	549283
11611	134020
11612	984253
11613	678510
11614	95952
11615	865614
11616	454988
11617	531408
11618	788282
11619	433979
11620	872363
11621	950655
11622	893551
11623	516851
11624	911788
11625	389130
11626	817225
11627	514454
11628	81896
11629	841051
11630	275692
11631	793835
11632	51639
11633	456256
11634	42708
11635	155628
11636	36377
11637	807397
11638	705300
11639	951093
11640	42763
11641	276948
11642	726745
11643	706036
11644	939833
11645	461015
11646	627099
11647	448732
11648	939707
11649	830641
11650	64795
11651	680406
11652	870372
11653	758769
11654	98548
11655	267710
11656	878581
11657	108092
11658	260641
11659	151560
11660	505611
11661	379223
11662	729758
11663	537747
11664	928867
11665	650235
11666	63978
11667	647882
11668	233095
11669	842249
11670	487159
11671	176691
11672	136617
11673	970093
11674	103831
11675	876858
11676	5999
11677	127325
11678	708931
11679	970199
11680	854286
11681	731314
11682	88038
11683	899168
11684	620878
11685	448721
11686	497856
11687	724384
11688	835644
11689	124040
11690	82939
11691	794291
11692	208033
11693	416967
11694	765418
11695	674608
11696	335289
11697	600093
11698	787726
11699	410412
11700	788153
11701	280717
11702	997787
11703	238673
11704	688755
11705	224962
11706	806486
11707	757748
11708	400115
11709	792954
11710	178801
11711	778827
11712	732990
11713	15415
11714	156709
11715	932804
11716	751879
11717	906210
11718	246935
11719	581624
11720	929865
11721	795127
11722	879682
11723	671615
11724	981998
11725	446820
11726	557031
11727	928843
11728	392190
11729	864591
11730	195385
11731	238597
11732	442518
11733	339603
11734	320621
11735	825371
11736	822110
11737	707937
11738	776825
11739	689824
11740	661829
11741	190256
11742	130354
11743	649320
11744	836387
11745	392828
11746	710574
11747	153834
11748	456689
11749	727865
11750	873007
11751	516775
11752	709365
11753	87149
11754	194298
11755	777173
11756	368664
11757	264724
11758	228130
11759	775631
11760	256951
11761	741518
11762	920933
11763	708607
11764	828523
11765	352193
11766	982400
11767	566119
11768	960902
11769	431390
11770	411524
11771	381157
11772	573478
11773	617812
11774	285249
11775	544631
11776	869434
11777	669544
11778	143831
11779	955356
11780	349092
11781	553724
11782	561515
11783	523207
11784	966747
11785	802308
11786	218506
11787	772075
11788	497893
11789	503880
11790	147418
11791	691188
11792	778715
11793	404566
11794	50888
11795	289929
11796	939362
11797	815088
11798	270569
11799	8768
11800	83844
11801	137684
11802	670066
11803	396745
11804	341358
11805	422764
11806	613472
11807	393682
11808	537252
11809	887182
11810	185245
11811	68417
11812	364856
11813	501998
11814	228080
11815	30568
11816	585145
11817	557584
11818	896173
11819	662686
11820	829668
11821	967992
11822	902581
11823	373778
11824	594835
11825	372489
11826	889698
11827	640700
11828	879872
11829	168465
11830	539909
11831	712014
11832	318264
11833	547448
11834	525509
11835	150705
11836	323296
11837	481333
11838	391695
11839	468865
11840	23370
11841	699433
11842	269844
11843	672650
11844	62564
11845	913767
11846	472070
11847	308294
11848	743181
11849	19713
11850	219431
11851	520668
11852	354712
11853	497726
11854	447075
11855	844018
11856	751918
11857	614305
11858	866269
11859	164788
11860	598214
11861	42386
11862	938799
11863	823536
11864	702840
11865	892182
11866	424321
11867	302008
11868	786829
11869	862695
11870	622837
11871	192317
11872	387727
11873	449698
11874	325998
11875	386484
11876	444616
11877	924538
11878	741239
11879	952105
11880	956434
11881	48516
11882	485505
11883	36341
11884	542543
11885	420336
11886	50531
11887	893614
11888	999734
11889	16612
11890	417486
11891	445560
11892	949118
11893	61059
11894	727905
11895	844264
11896	482953
11897	80466
11898	141591
11899	680693
11900	41235
11901	779972
11902	769411
11903	671183
11904	261993
11905	683695
11906	324514
11907	517747
11908	525138
11909	639864
11910	205329
11911	765947
11912	906300
11913	691005
11914	567517
11915	225545
11916	471518
11917	452337
11918	117018
11919	107729
11920	625841
11921	884117
11922	768351
11923	134201
11924	763088
11925	696361
11926	405276
11927	462222
11928	632779
11929	845283
11930	552046
11931	652166
11932	840747
11933	696027
11934	700161
11935	579043
11936	122865
11937	7070
11938	242171
11939	395042
11940	563761
11941	878601
11942	557765
11943	655714
11944	809343
11945	994774
11946	218931
11947	162590
11948	991263
11949	417996
11950	907529
11951	89380
11952	737336
11953	847325
11954	655054
11955	820208
11956	706896
11957	186288
11958	239126
11959	857806
11960	440261
11961	890459
11962	218067
11963	836090
11964	351812
11965	722728
11966	488648
11967	6467
11968	758964
11969	638233
11970	289194
11971	504373
11972	300153
11973	222370
11974	320598
11975	714180
11976	821559
11977	127366
11978	934784
11979	406895
11980	926333
11981	235806
11982	578353
11983	708860
11984	801297
11985	625708
11986	501246
11987	301661
11988	732697
11989	404220
11990	724690
11991	972368
11992	723272
11993	610532
11994	347220
11995	107056
11996	49228
11997	403213
11998	404030
11999	67992
12000	435471
12001	422730
12002	468586
12003	574307
12004	880681
12005	914946
12006	827416
12007	464125
12008	531456
12009	276012
12010	490035
12011	327335
12012	115804
12013	7245
12014	46439
12015	240733
12016	299733
12017	242760
12018	628769
12019	413005
12020	910165
12021	75333
12022	479748
12023	210275
12024	212200
12025	724655
12026	429908
12027	675822
12028	59904
12029	1555
12030	174042
12031	76635
12032	526720
12033	454660
12034	762159
12035	927016
12036	512752
12037	785638
12038	454419
12039	728601
12040	543808
12041	505669
12042	978601
12043	884280
12044	138621
12045	667662
12046	777857
12047	954541
12048	49281
12049	545957
12050	295071
12051	576520
12052	808141
12053	432033
12054	72114
12055	623235
12056	878386
12057	744561
12058	230592
12059	925089
12060	913020
12061	487337
12062	501414
12063	743848
12064	671481
12065	290232
12066	331753
12067	577553
12068	143614
12069	302184
12070	943471
12071	981668
12072	121807
12073	322784
12074	919492
12075	868125
12076	413089
12077	489071
12078	534757
12079	943651
12080	517397
12081	966234
12082	420940
12083	934997
12084	697124
12085	369047
12086	153026
12087	801112
12088	560037
12089	243429
12090	65511
12091	810058
12092	609833
12093	451963
12094	909916
12095	648975
12096	619235
12097	987871
12098	769451
12099	398388
12100	59675
12101	982838
12102	762147
12103	15993
12104	855706
12105	554327
12106	566618
12107	9655
12108	371660
12109	81631
12110	682955
12111	506747
12112	866657
12113	544157
12114	859187
12115	278885
12116	768955
12117	999765
12118	76437
12119	45871
12120	303111
12121	563623
12122	238990
12123	994242
12124	242859
12125	294416
12126	927291
12127	939497
12128	227220
12129	94151
12130	668292
12131	377761
12132	127337
12133	147639
12134	861060
12135	871541
12136	67070
12137	985417
12138	579679
12139	849058
12140	893938
12141	766583
12142	971686
12143	105202
12144	256089
12145	669302
12146	703598
12147	146890
12148	788943
12149	608236
12150	758798
12151	853491
12152	644189
12153	546078
12154	241226
12155	484108
12156	454776
12157	15513
12158	628771
12159	341426
12160	703464
12161	471534
12162	988454
12163	880334
12164	118160
12165	797565
12166	792858
12167	828732
12168	857698
12169	474259
12170	980097
12171	153483
12172	355859
12173	469555
12174	798129
12175	441094
12176	963229
12177	61740
12178	657025
12179	836178
12180	261416
12181	196190
12182	534415
12183	324417
12184	529530
12185	804413
12186	311317
12187	978445
12188	154121
12189	14891
12190	579179
12191	426429
12192	771006
12193	482669
12194	542778
12195	986331
12196	476119
12197	188140
12198	188618
12199	964171
12200	566321
12201	658166
12202	438816
12203	206339
12204	132555
12205	40785
12206	823480
12207	157789
12208	214095
12209	500982
12210	878899
12211	707043
12212	210215
12213	292904
12214	589764
12215	527897
12216	428010
12217	456535
12218	976675
12219	895222
12220	97754
12221	367531
12222	91493
12223	792117
12224	920856
12225	655893
12226	706013
12227	270416
12228	247105
12229	660601
12230	106339
12231	902444
12232	772955
12233	178619
12234	839889
12235	94812
12236	161568
12237	343996
12238	718023
12239	436531
12240	238414
12241	163528
12242	190804
12243	544184
12244	494782
12245	348890
12246	512002
12247	340409
12248	339411
12249	103759
12250	25988
12251	683428
12252	97128
12253	364801
12254	140034
12255	12433
12256	604467
12257	753995
12258	953910
12259	563989
12260	900186
12261	285504
12262	990917
12263	473429
12264	458787
12265	818427
12266	319387
12267	371358
12268	638280
12269	497082
12270	234027
12271	914120
12272	25821
12273	940778
12274	803076
12275	358301
12276	942064
12277	222482
12278	458486
12279	582730
12280	801548
12281	251807
12282	695620
12283	442031
12284	608873
12285	122593
12286	747148
12287	264699
12288	570715
12289	13212
12290	695599
12291	929266
12292	780129
12293	12916
12294	742872
12295	775553
12296	702165
12297	407396
12298	158543
12299	530639
12300	881934
12301	576927
12302	84762
12303	749463
12304	219112
12305	53959
12306	851964
12307	522984
12308	887977
12309	635369
12310	540989
12311	380600
12312	513141
12313	706702
12314	958884
12315	889681
12316	174292
12317	645174
12318	630296
12319	71820
12320	928291
12321	386886
12322	33938
12323	572358
12324	895484
12325	365656
12326	407832
12327	920751
12328	730607
12329	187744
12330	753615
12331	908432
12332	750758
12333	320753
12334	36197
12335	705658
12336	398297
12337	176121
12338	237907
12339	943279
12340	773557
12341	598604
12342	604744
12343	576217
12344	447153
12345	299653
12346	494013
12347	407909
12348	205495
12349	926197
12350	736751
12351	836111
12352	907816
12353	624481
12354	838960
12355	209744
12356	974082
12357	568015
12358	537064
12359	573143
12360	123901
12361	238804
12362	680293
12363	39982
12364	799977
12365	192840
12366	510583
12367	118612
12368	295054
12369	879606
12370	155794
12371	423312
12372	573702
12373	696609
12374	519283
12375	704992
12376	771465
12377	144736
12378	674518
12379	317414
12380	10039
12381	616611
12382	416549
12383	249272
12384	372005
12385	107951
12386	852621
12387	102729
12388	850392
12389	683709
12390	973942
12391	299715
12392	827537
12393	60274
12394	758045
12395	542444
12396	78114
12397	78433
12398	344329
12399	39930
12400	776846
12401	919380
12402	875141
12403	782419
12404	367066
12405	258458
12406	719105
12407	354352
12408	733531
12409	284386
12410	533355
12411	228349
12412	923988
12413	215945
12414	447228
12415	29173
12416	340569
12417	715157
12418	846213
12419	204097
12420	336874
12421	185721
12422	22208
12423	527589
12424	960166
12425	73632
12426	503871
12427	496184
12428	681513
12429	640824
12430	426169
12431	276647
12432	131392
12433	324137
12434	469749
12435	542819
12436	936570
12437	298533
12438	978849
12439	33467
12440	140471
12441	732671
12442	952781
12443	260443
12444	267835
12445	134837
12446	423315
12447	70741
12448	742385
12449	875842
12450	107605
12451	791342
12452	807465
12453	626257
12454	657018
12455	302716
12456	631534
12457	350860
12458	47639
12459	976425
12460	316549
12461	243671
12462	400361
12463	980189
12464	748731
12465	50135
12466	887404
12467	816214
12468	967592
12469	659853
12470	618194
12471	444241
12472	892430
12473	583640
12474	385229
12475	17300
12476	555589
12477	880818
12478	106320
12479	244920
12480	649756
12481	439708
12482	159229
12483	579420
12484	413026
12485	968632
12486	336942
12487	733472
12488	107387
12489	23066
12490	272121
12491	280162
12492	968053
12493	297662
12494	800493
12495	656921
12496	320627
12497	871228
12498	149189
12499	154936
12500	489579
12501	375966
12502	120994
12503	920293
12504	67482
12505	873755
12506	777290
12507	215117
12508	353992
12509	670360
12510	750173
12511	89093
12512	767805
12513	422496
12514	309233
12515	888148
12516	833491
12517	100564
12518	589117
12519	161975
12520	774949
12521	254955
12522	83936
12523	842778
12524	121360
12525	354821
12526	359357
12527	325856
12528	865781
12529	948261
12530	270562
12531	528453
12532	114696
12533	495934
12534	908291
12535	137788
12536	535806
12537	790341
12538	195511
12539	310642
12540	672781
12541	345258
12542	194593
12543	169555
12544	912631
12545	494166
12546	806946
12547	866223
12548	768577
12549	63802
12550	655560
12551	590040
12552	264980
12553	402574
12554	816909
12555	388295
12556	544701
12557	887220
12558	131290
12559	493502
12560	455331
12561	356840
12562	319491
12563	548118
12564	615633
12565	998786
12566	881802
12567	122000
12568	374277
12569	755818
12570	622717
12571	779874
12572	640259
12573	264779
12574	579994
12575	510489
12576	676214
12577	403354
12578	726566
12579	793546
12580	637790
12581	741589
12582	308437
12583	511491
12584	958178
12585	250013
12586	106173
12587	340739
12588	362186
12589	649997
12590	860663
12591	691197
12592	527331
12593	59682
12594	734725
12595	575858
12596	344509
12597	644868
12598	429994
12599	658116
12600	568925
12601	111352
12602	801485
12603	52157
12604	110603
12605	296307
12606	236363
12607	74036
12608	14378
12609	495897
12610	367426
12611	918128
12612	189268
12613	203874
12614	3051
12615	581900
12616	362324
12617	582510
12618	637088
12619	592437
12620	268478
12621	148240
12622	447119
12623	129701
12624	34124
12625	27940
12626	41638
12627	26350
12628	770874
12629	916639
12630	786858
12631	935380
12632	468293
12633	140933
12634	193839
12635	970302
12636	968546
12637	695507
12638	232393
12639	871752
12640	660002
12641	209160
12642	109939
12643	98414
12644	843672
12645	118968
12646	212176
12647	59335
12648	518830
12649	382614
12650	32925
12651	739586
12652	399850
12653	732236
12654	361610
12655	393661
12656	702583
12657	751406
12658	515910
12659	324553
12660	134121
12661	455348
12662	461207
12663	130036
12664	308475
12665	414119
12666	62379
12667	153670
12668	863301
12669	940608
12670	8068
12671	233501
12672	179001
12673	559105
12674	522869
12675	515764
12676	210373
12677	633849
12678	166649
12679	986545
12680	873333
12681	567674
12682	570719
12683	13662
12684	97251
12685	133292
12686	80444
12687	979549
12688	503655
12689	992927
12690	77798
12691	263993
12692	731112
12693	376891
12694	771060
12695	425538
12696	442272
12697	871589
12698	17470
12699	33013
12700	996903
12701	192620
12702	401733
12703	474721
12704	514755
12705	985477
12706	188284
12707	229295
12708	694173
12709	585442
12710	551273
12711	901976
12712	730782
12713	901695
12714	613493
12715	771500
12716	877215
12717	374679
12718	276822
12719	188705
12720	561445
12721	26173
12722	512516
12723	3479
12724	708194
12725	923386
12726	659125
12727	792706
12728	78760
12729	890327
12730	594782
12731	423052
12732	507854
12733	707850
12734	922778
12735	775010
12736	625034
12737	329156
12738	42132
12739	234765
12740	581808
12741	227082
12742	181088
12743	494106
12744	463406
12745	904374
12746	20549
12747	414648
12748	204555
12749	272590
12750	798599
12751	292515
12752	793318
12753	653314
12754	880473
12755	400062
12756	210512
12757	520866
12758	613140
12759	130031
12760	880792
12761	166665
12762	637151
12763	776102
12764	467981
12765	970098
12766	99959
12767	219996
12768	671414
12769	558643
12770	465450
12771	215190
12772	40869
12773	88114
12774	599793
12775	269414
12776	328387
12777	848443
12778	598906
12779	866672
12780	923534
12781	690539
12782	279421
12783	619863
12784	54951
12785	752837
12786	100191
12787	953777
12788	708104
12789	271372
12790	786231
12791	156285
12792	164831
12793	316582
12794	780981
12795	528437
12796	28975
12797	471653
12798	900898
12799	116769
12800	507271
12801	888272
12802	817611
12803	41492
12804	132404
12805	458674
12806	626170
12807	974150
12808	553413
12809	609933
12810	382460
12811	836451
12812	310231
12813	413298
12814	693223
12815	252164
12816	26997
12817	904931
12818	97760
12819	460051
12820	848709
12821	456243
12822	757589
12823	969208
12824	220138
12825	542370
12826	570586
12827	143066
12828	498058
12829	869495
12830	797843
12831	72976
12832	264377
12833	812267
12834	80955
12835	318747
12836	478225
12837	359269
12838	263997
12839	720426
12840	323921
12841	9137
12842	135689
12843	809363
12844	845262
12845	163038
12846	695545
12847	237917
12848	504516
12849	117260
12850	91615
12851	987155
12852	439788
12853	218257
12854	576635
12855	886071
12856	448390
12857	310211
12858	147683
12859	580023
12860	602731
12861	402689
12862	785749
12863	649091
12864	199850
12865	674532
12866	550517
12867	881308
12868	290369
12869	941584
12870	61460
12871	574675
12872	819238
12873	103761
12874	931670
12875	269022
12876	540963
12877	131610
12878	522507
12879	905568
12880	924516
12881	126946
12882	648692
12883	476373
12884	803069
12885	93323
12886	715034
12887	207720
12888	806287
12889	847278
12890	339815
12891	769820
12892	666299
12893	713915
12894	758427
12895	433515
12896	817932
12897	18025
12898	317195
12899	923509
12900	958592
12901	318046
12902	577977
12903	138478
12904	681404
12905	66495
12906	632978
12907	549704
12908	354503
12909	29273
12910	21850
12911	130000
12912	891114
12913	991428
12914	414421
12915	725938
12916	394617
12917	462384
12918	67554
12919	702578
12920	938496
12921	243093
12922	43353
12923	853124
12924	575664
12925	556083
12926	401583
12927	416590
12928	482372
12929	255646
12930	195396
12931	436678
12932	44438
12933	542692
12934	816639
12935	399116
12936	426190
12937	101804
12938	352619
12939	570837
12940	260800
12941	949878
12942	112309
12943	598255
12944	394275
12945	5832
12946	203911
12947	734643
12948	782505
12949	870555
12950	256036
12951	42009
12952	383476
12953	514972
12954	853681
12955	239186
12956	630045
12957	13225
12958	580399
12959	919151
12960	643530
12961	444448
12962	778373
12963	247446
12964	580277
12965	899088
12966	55396
12967	77319
12968	7736
12969	328538
12970	434582
12971	763814
12972	853460
12973	970759
12974	550342
12975	358874
12976	530826
12977	276587
12978	494821
12979	328217
12980	496791
12981	701315
12982	11252
12983	365452
12984	825540
12985	989760
12986	207642
12987	241124
12988	993423
12989	654639
12990	300258
12991	896726
12992	980578
12993	826337
12994	35090
12995	115933
12996	352600
12997	307344
12998	445644
12999	263191
13000	988265
13001	922905
13002	155480
13003	748265
13004	68949
13005	766375
13006	635870
13007	946423
13008	893008
13009	500939
13010	646574
13011	783016
13012	964454
13013	241196
13014	443261
13015	118200
13016	744316
13017	979411
13018	865862
13019	75874
13020	181948
13021	771304
13022	37569
13023	506778
13024	222279
13025	737114
13026	740954
13027	811427
13028	507293
13029	758074
13030	778824
13031	840575
13032	433477
13033	295947
13034	971495
13035	807426
13036	359827
13037	470982
13038	90331
13039	214507
13040	219213
13041	824917
13042	480960
13043	208828
13044	208607
13045	268647
13046	732004
13047	991329
13048	601086
13049	314400
13050	878445
13051	220735
13052	614235
13053	90588
13054	623942
13055	888034
13056	884283
13057	225102
13058	416661
13059	381155
13060	70264
13061	699535
13062	469823
13063	566843
13064	349177
13065	630627
13066	718497
13067	158504
13068	420416
13069	654145
13070	180744
13071	685973
13072	278905
13073	789710
13074	703967
13075	375336
13076	581525
13077	567093
13078	132117
13079	861969
13080	720839
13081	174337
13082	629519
13083	107553
13084	910238
13085	82724
13086	880553
13087	940438
13088	940538
13089	988125
13090	486170
13091	598696
13092	422237
13093	24206
13094	530943
13095	536661
13096	614400
13097	229768
13098	121269
13099	790343
13100	926425
13101	561142
13102	91479
13103	308707
13104	235242
13105	534198
13106	117906
13107	680073
13108	120152
13109	269514
13110	69093
13111	378274
13112	970892
13113	599285
13114	946092
13115	587689
13116	741775
13117	634587
13118	359006
13119	35773
13120	834807
13121	991416
13122	16134
13123	761180
13124	131366
13125	597734
13126	786729
13127	134217
13128	377919
13129	131111
13130	663916
13131	831785
13132	632541
13133	151638
13134	238720
13135	181366
13136	403561
13137	377611
13138	34342
13139	406165
13140	790153
13141	66113
13142	44778
13143	472281
13144	179506
13145	296512
13146	782436
13147	87181
13148	922578
13149	489095
13150	185353
13151	643337
13152	984678
13153	231766
13154	685599
13155	144436
13156	955362
13157	86487
13158	289854
13159	787775
13160	351437
13161	917951
13162	366942
13163	492698
13164	594522
13165	675581
13166	13335
13167	845551
13168	727923
13169	481569
13170	834002
13171	355459
13172	180957
13173	67783
13174	880807
13175	713933
13176	237902
13177	526817
13178	144813
13179	987249
13180	307471
13181	344689
13182	107715
13183	488691
13184	756848
13185	578664
13186	266354
13187	34836
13188	397320
13189	607209
13190	415223
13191	619949
13192	995582
13193	594617
13194	364714
13195	12757
13196	952345
13197	480252
13198	832777
13199	731799
13200	885856
13201	346213
13202	549818
13203	126690
13204	974256
13205	541513
13206	452718
13207	118426
13208	526278
13209	378161
13210	253727
13211	663923
13212	922325
13213	906484
13214	472737
13215	565360
13216	839297
13217	658455
13218	232972
13219	211820
13220	669014
13221	273171
13222	745505
13223	634734
13224	382960
13225	170405
13226	736787
13227	647597
13228	587129
13229	111109
13230	443686
13231	408363
13232	599879
13233	170583
13234	772952
13235	200581
13236	76183
13237	117403
13238	204017
13239	439253
13240	821879
13241	313009
13242	345476
13243	443692
13244	177378
13245	26869
13246	296510
13247	582094
13248	657378
13249	578740
13250	522411
13251	924584
13252	892958
13253	473011
13254	145110
13255	283402
13256	353275
13257	726984
13258	766993
13259	144935
13260	531813
13261	795635
13262	93003
13263	951613
13264	479726
13265	808853
13266	933613
13267	875816
13268	598220
13269	695551
13270	617174
13271	111556
13272	285351
13273	376435
13274	239329
13275	738510
13276	301307
13277	788070
13278	965664
13279	250915
13280	510013
13281	350045
13282	517519
13283	793007
13284	772128
13285	171720
13286	368657
13287	964048
13288	162365
13289	427099
13290	849443
13291	467583
13292	437889
13293	632724
13294	921752
13295	30816
13296	102084
13297	827456
13298	808239
13299	320405
13300	705349
13301	776242
13302	575078
13303	346316
13304	193495
13305	48906
13306	792809
13307	355732
13308	192408
13309	922646
13310	937987
13311	519274
13312	104493
13313	831011
13314	163125
13315	825126
13316	397888
13317	171153
13318	82115
13319	260174
13320	141987
13321	275181
13322	493713
13323	968404
13324	830104
13325	163242
13326	166640
13327	59765
13328	848251
13329	747895
13330	426364
13331	382261
13332	946385
13333	919355
13334	789144
13335	403117
13336	614858
13337	296672
13338	937539
13339	358052
13340	183036
13341	470789
13342	215432
13343	187204
13344	901709
13345	897971
13346	735817
13347	476598
13348	236728
13349	922310
13350	863356
13351	329813
13352	2618
13353	882331
13354	500522
13355	781972
13356	88946
13357	373652
13358	973005
13359	307260
13360	895112
13361	58215
13362	957529
13363	730002
13364	513358
13365	878585
13366	771683
13367	240075
13368	398663
13369	491934
13370	549622
13371	130382
13372	979370
13373	908978
13374	107673
13375	153946
13376	255185
13377	681898
13378	617912
13379	609039
13380	358061
13381	883523
13382	82012
13383	469082
13384	621162
13385	751917
13386	311557
13387	509195
13388	462524
13389	561810
13390	61552
13391	899370
13392	303372
13393	434247
13394	23937
13395	112167
13396	888905
13397	67234
13398	589193
13399	738421
13400	712224
13401	703839
13402	290807
13403	300370
13404	341793
13405	683821
13406	282767
13407	9023
13408	743810
13409	261779
13410	924768
13411	869317
13412	561804
13413	889271
13414	545611
13415	303740
13416	934122
13417	398163
13418	91621
13419	575972
13420	971686
13421	915498
13422	320664
13423	74030
13424	757723
13425	199471
13426	178018
13427	787091
13428	638133
13429	717169
13430	49894
13431	880848
13432	40543
13433	629150
13434	354592
13435	38253
13436	254060
13437	869984
13438	459153
13439	950962
13440	710691
13441	10339
13442	139392
13443	189633
13444	34301
13445	1286
13446	144105
13447	996361
13448	251347
13449	706018
13450	108984
13451	122173
13452	54952
13453	635083
13454	999448
13455	267435
13456	418718
13457	151504
13458	24138
13459	368889
13460	476938
13461	192097
13462	714057
13463	244147
13464	809916
13465	506885
13466	849837
13467	720666
13468	956409
13469	16764
13470	284176
13471	789420
13472	150662
13473	682083
13474	461965
13475	259475
13476	521671
13477	473503
13478	831579
13479	328278
13480	685630
13481	587044
13482	942465
13483	357492
13484	629376
13485	343936
13486	534272
13487	994008
13488	677911
13489	928766
13490	884480
13491	69786
13492	50987
13493	867445
13494	219535
13495	428669
13496	798891
13497	989878
13498	884891
13499	350322
13500	450412
13501	889784
13502	954800
13503	944447
13504	447238
13505	753276
13506	482780
13507	586144
13508	93389
13509	157344
13510	754018
13511	825503
13512	551672
13513	693597
13514	590415
13515	747214
13516	297018
13517	362774
13518	962137
13519	46782
13520	599400
13521	443334
13522	818979
13523	819478
13524	142435
13525	198184
13526	866160
13527	285433
13528	119858
13529	81012
13530	872970
13531	138272
13532	596946
13533	808082
13534	194050
13535	248536
13536	407116
13537	95777
13538	706439
13539	537045
13540	550995
13541	910307
13542	816254
13543	695753
13544	836866
13545	311087
13546	450318
13547	899364
13548	575612
13549	262685
13550	504698
13551	280810
13552	123074
13553	726893
13554	474510
13555	715548
13556	304901
13557	175194
13558	70642
13559	376083
13560	289979
13561	192453
13562	429650
13563	680267
13564	819871
13565	661259
13566	401484
13567	171161
13568	869944
13569	305448
13570	623919
13571	316352
13572	56627
13573	214445
13574	788171
13575	135481
13576	567413
13577	58560
13578	388084
13579	665433
13580	810661
13581	808541
13582	420765
13583	727901
13584	803810
13585	848038
13586	107049
13587	13967
13588	916136
13589	520288
13590	53512
13591	740201
13592	601728
13593	467350
13594	440821
13595	930822
13596	595543
13597	296447
13598	575420
13599	693909
13600	397771
13601	38724
13602	245214
13603	448267
13604	620892
13605	913789
13606	570299
13607	225177
13608	403773
13609	689709
13610	489114
13611	876344
13612	296583
13613	161409
13614	294305
13615	873812
13616	777565
13617	598119
13618	730483
13619	590009
13620	944117
13621	311506
13622	944885
13623	335725
13624	429586
13625	136432
13626	391475
13627	716767
13628	833106
13629	464161
13630	326404
13631	741660
13632	692695
13633	131997
13634	343107
13635	743687
13636	978368
13637	937290
13638	774053
13639	279023
13640	945499
13641	286417
13642	93011
13643	391539
13644	538713
13645	845243
13646	40657
13647	190578
13648	316193
13649	169566
13650	666105
13651	381203
13652	483088
13653	872530
13654	493641
13655	596335
13656	710186
13657	766337
13658	456661
13659	859662
13660	130604
13661	927302
13662	842147
13663	986298
13664	875719
13665	500944
13666	297541
13667	753045
13668	674680
13669	762702
13670	998090
13671	907574
13672	86958
13673	588570
13674	2145
13675	873053
13676	90288
13677	582470
13678	651861
13679	329097
13680	68447
13681	745535
13682	519406
13683	988083
13684	619538
13685	765324
13686	521055
13687	759846
13688	937826
13689	624943
13690	897750
13691	146046
13692	700347
13693	14239
13694	676053
13695	286548
13696	664615
13697	425277
13698	734770
13699	610450
13700	986891
13701	505963
13702	478630
13703	323507
13704	222867
13705	731369
13706	257399
13707	850838
13708	138265
13709	880070
13710	359086
13711	782771
13712	998940
13713	413656
13714	807175
13715	214587
13716	144193
13717	341351
13718	729807
13719	939305
13720	546463
13721	603961
13722	596031
13723	590969
13724	916182
13725	849049
13726	962914
13727	153433
13728	681607
13729	859439
13730	856220
13731	364442
13732	891544
13733	117148
13734	764523
13735	740296
13736	889220
13737	848405
13738	331795
13739	108041
13740	966035
13741	65749
13742	907632
13743	847827
13744	902254
13745	740775
13746	326898
13747	661215
13748	755574
13749	211257
13750	800179
13751	705092
13752	754581
13753	828975
13754	954460
13755	199856
13756	432875
13757	754804
13758	976619
13759	103850
13760	463279
13761	551470
13762	310677
13763	112304
13764	595842
13765	946471
13766	892026
13767	505720
13768	230277
13769	322096
13770	609927
13771	191428
13772	845251
13773	993323
13774	892094
13775	944278
13776	490098
13777	753990
13778	795047
13779	787030
13780	930448
13781	786975
13782	510602
13783	216332
13784	846885
13785	707228
13786	484561
13787	537444
13788	871428
13789	803348
13790	510531
13791	188681
13792	155691
13793	541696
13794	180972
13795	668394
13796	310867
13797	265818
13798	177038
13799	497187
13800	397029
13801	728844
13802	721932
13803	885678
13804	549148
13805	325075
13806	80363
13807	403126
13808	673397
13809	746854
13810	957567
13811	448291
13812	950200
13813	606945
13814	414006
13815	306898
13816	390347
13817	249444
13818	568207
13819	239987
13820	764206
13821	647484
13822	328569
13823	690843
13824	600775
13825	492878
